prot	Z:\members\yixiao\KRUK\A20211009yix_KRUK_DIA_60min_A1\A20211005yix_KRUK_DIA_60min_b1_pool.raw	Z:\members\yixiao\KRUK\A20211009yix_KRUK_DIA_60min_A1\A20211009yix_KRUK_DIA_60min_A1_AG1.raw	Z:\members\yixiao\KRUK\A20211009yix_KRUK_DIA_60min_A1\A20211009yix_KRUK_DIA_60min_A1_AG1_rep.raw	Z:\members\yixiao\KRUK\A20211009yix_KRUK_DIA_60min_A1\A20211009yix_KRUK_DIA_60min_A1_AG2.raw	Z:\members\yixiao\KRUK\A20211009yix_KRUK_DIA_60min_A1\A20211009yix_KRUK_DIA_60min_A1_AN1.raw	Z:\members\yixiao\KRUK\A20211009yix_KRUK_DIA_60min_A1\A20211009yix_KRUK_DIA_60min_A1_AN2.raw	Z:\members\yixiao\KRUK\A20211009yix_KRUK_DIA_60min_A1\A20211009yix_KRUK_DIA_60min_A1_GG3.raw	Z:\members\yixiao\KRUK\A20211009yix_KRUK_DIA_60min_A1\A20211009yix_KRUK_DIA_60min_A1_GG4.raw	Z:\members\yixiao\KRUK\A20211009yix_KRUK_DIA_60min_A1\A20211009yix_KRUK_DIA_60min_A1_GG5.raw	Z:\members\yixiao\KRUK\A20211009yix_KRUK_DIA_60min_A1\A20211009yix_KRUK_DIA_60min_A1_GG7.raw	Z:\members\yixiao\KRUK\A20211009yix_KRUK_DIA_60min_A1\A20211009yix_KRUK_DIA_60min_A1_GG7_rep.raw	Z:\members\yixiao\KRUK\A20211009yix_KRUK_DIA_60min_A1\A20211009yix_KRUK_DIA_60min_A1_GN3.raw	Z:\members\yixiao\KRUK\A20211009yix_KRUK_DIA_60min_A1\A20211009yix_KRUK_DIA_60min_A1_GN4.raw	Z:\members\yixiao\KRUK\A20211009yix_KRUK_DIA_60min_A1\A20211009yix_KRUK_DIA_60min_A1_GN5.raw	Z:\members\yixiao\KRUK\A20211009yix_KRUK_DIA_60min_A1\A20211009yix_KRUK_DIA_60min_A1_GN7.raw	Z:\members\yixiao\KRUK\A20211009yix_KRUK_DIA_60min_A1\A20211009yix_KRUK_DIA_60min_A1_pool.raw	Z:\members\yixiao\KRUK\A20211011yix_KRUK_DIA_60min_A2\A20211011yix_KRUK_DIA_60min_A2_AG3.raw	Z:\members\yixiao\KRUK\A20211011yix_KRUK_DIA_60min_A2\A20211011yix_KRUK_DIA_60min_A2_AG3_rep.raw	Z:\members\yixiao\KRUK\A20211011yix_KRUK_DIA_60min_A2\A20211011yix_KRUK_DIA_60min_A2_AG4.raw	Z:\members\yixiao\KRUK\A20211011yix_KRUK_DIA_60min_A2\A20211011yix_KRUK_DIA_60min_A2_AN3.raw	Z:\members\yixiao\KRUK\A20211011yix_KRUK_DIA_60min_A2\A20211011yix_KRUK_DIA_60min_A2_AN4.raw	Z:\members\yixiao\KRUK\A20211011yix_KRUK_DIA_60min_A2\A20211011yix_KRUK_DIA_60min_A2_GG10.raw	Z:\members\yixiao\KRUK\A20211011yix_KRUK_DIA_60min_A2\A20211011yix_KRUK_DIA_60min_A2_GG10_rep.raw	Z:\members\yixiao\KRUK\A20211011yix_KRUK_DIA_60min_A2\A20211011yix_KRUK_DIA_60min_A2_GG12.raw	Z:\members\yixiao\KRUK\A20211011yix_KRUK_DIA_60min_A2\A20211011yix_KRUK_DIA_60min_A2_GG13.raw	Z:\members\yixiao\KRUK\A20211011yix_KRUK_DIA_60min_A2\A20211011yix_KRUK_DIA_60min_A2_GG9.raw	Z:\members\yixiao\KRUK\A20211011yix_KRUK_DIA_60min_A2\A20211011yix_KRUK_DIA_60min_A2_GN10.raw	Z:\members\yixiao\KRUK\A20211011yix_KRUK_DIA_60min_A2\A20211011yix_KRUK_DIA_60min_A2_GN12.raw	Z:\members\yixiao\KRUK\A20211011yix_KRUK_DIA_60min_A2\A20211011yix_KRUK_DIA_60min_A2_GN13.raw	Z:\members\yixiao\KRUK\A20211011yix_KRUK_DIA_60min_A2\A20211011yix_KRUK_DIA_60min_A2_GN9.raw	Z:\members\yixiao\KRUK\A20211011yix_KRUK_DIA_60min_A2\A20211011yix_KRUK_DIA_60min_A2_pool.raw	Z:\members\yixiao\KRUK\A20211012yix_KRUK_DIA_60min_A3\A20211012yix_KRUK_DIA_60min_A3_AG5.raw	Z:\members\yixiao\KRUK\A20211012yix_KRUK_DIA_60min_A3\A20211012yix_KRUK_DIA_60min_A3_AG5_rep.raw	Z:\members\yixiao\KRUK\A20211012yix_KRUK_DIA_60min_A3\A20211012yix_KRUK_DIA_60min_A3_AG6.raw	Z:\members\yixiao\KRUK\A20211012yix_KRUK_DIA_60min_A3\A20211012yix_KRUK_DIA_60min_A3_AN5.raw	Z:\members\yixiao\KRUK\A20211012yix_KRUK_DIA_60min_A3\A20211012yix_KRUK_DIA_60min_A3_AN6.raw	Z:\members\yixiao\KRUK\A20211012yix_KRUK_DIA_60min_A3\A20211012yix_KRUK_DIA_60min_A3_GG15.raw	Z:\members\yixiao\KRUK\A20211012yix_KRUK_DIA_60min_A3\A20211012yix_KRUK_DIA_60min_A3_GG16.raw	Z:\members\yixiao\KRUK\A20211012yix_KRUK_DIA_60min_A3\A20211012yix_KRUK_DIA_60min_A3_GG17.raw	Z:\members\yixiao\KRUK\A20211012yix_KRUK_DIA_60min_A3\A20211012yix_KRUK_DIA_60min_A3_GG18.raw	Z:\members\yixiao\KRUK\A20211012yix_KRUK_DIA_60min_A3\A20211012yix_KRUK_DIA_60min_A3_GG18_rep.raw	Z:\members\yixiao\KRUK\A20211012yix_KRUK_DIA_60min_A3\A20211012yix_KRUK_DIA_60min_A3_GN15.raw	Z:\members\yixiao\KRUK\A20211012yix_KRUK_DIA_60min_A3\A20211012yix_KRUK_DIA_60min_A3_GN16.raw	Z:\members\yixiao\KRUK\A20211012yix_KRUK_DIA_60min_A3\A20211012yix_KRUK_DIA_60min_A3_GN17.raw	Z:\members\yixiao\KRUK\A20211012yix_KRUK_DIA_60min_A3\A20211012yix_KRUK_DIA_60min_A3_GN18.raw	Z:\members\yixiao\KRUK\A20211012yix_KRUK_DIA_60min_A3\A20211012yix_KRUK_DIA_60min_A3_pool.raw	Z:\members\yixiao\KRUK\A20211013yix_KRUK_DIA_60min_A4\A20211013yix_KRUK_DIA_60min_A4_AG7.raw	Z:\members\yixiao\KRUK\A20211013yix_KRUK_DIA_60min_A4\A20211013yix_KRUK_DIA_60min_A4_AG7_rep.raw	Z:\members\yixiao\KRUK\A20211013yix_KRUK_DIA_60min_A4\A20211013yix_KRUK_DIA_60min_A4_AG8.raw	Z:\members\yixiao\KRUK\A20211013yix_KRUK_DIA_60min_A4\A20211013yix_KRUK_DIA_60min_A4_AG9.raw	Z:\members\yixiao\KRUK\A20211013yix_KRUK_DIA_60min_A4\A20211013yix_KRUK_DIA_60min_A4_AN7.raw	Z:\members\yixiao\KRUK\A20211013yix_KRUK_DIA_60min_A4\A20211013yix_KRUK_DIA_60min_A4_AN8.raw	Z:\members\yixiao\KRUK\A20211013yix_KRUK_DIA_60min_A4\A20211013yix_KRUK_DIA_60min_A4_AN9.raw	Z:\members\yixiao\KRUK\A20211013yix_KRUK_DIA_60min_A4\A20211013yix_KRUK_DIA_60min_A4_GG19.raw	Z:\members\yixiao\KRUK\A20211013yix_KRUK_DIA_60min_A4\A20211013yix_KRUK_DIA_60min_A4_GG20.raw	Z:\members\yixiao\KRUK\A20211013yix_KRUK_DIA_60min_A4\A20211013yix_KRUK_DIA_60min_A4_GG21.raw	Z:\members\yixiao\KRUK\A20211013yix_KRUK_DIA_60min_A4\A20211013yix_KRUK_DIA_60min_A4_GG22.raw	Z:\members\yixiao\KRUK\A20211013yix_KRUK_DIA_60min_A4\A20211013yix_KRUK_DIA_60min_A4_GG23.raw	Z:\members\yixiao\KRUK\A20211013yix_KRUK_DIA_60min_A4\A20211013yix_KRUK_DIA_60min_A4_GG24.raw	Z:\members\yixiao\KRUK\A20211013yix_KRUK_DIA_60min_A4\A20211013yix_KRUK_DIA_60min_A4_GN19.raw	Z:\members\yixiao\KRUK\A20211013yix_KRUK_DIA_60min_A4\A20211013yix_KRUK_DIA_60min_A4_GN20.raw	Z:\members\yixiao\KRUK\A20211013yix_KRUK_DIA_60min_A4\A20211013yix_KRUK_DIA_60min_A4_GN21.raw	Z:\members\yixiao\KRUK\A20211013yix_KRUK_DIA_60min_A4\A20211013yix_KRUK_DIA_60min_A4_GN22.raw	Z:\members\yixiao\KRUK\A20211013yix_KRUK_DIA_60min_A4\A20211013yix_KRUK_DIA_60min_A4_GN22_rep.raw	Z:\members\yixiao\KRUK\A20211013yix_KRUK_DIA_60min_A4\A20211013yix_KRUK_DIA_60min_A4_GN23.raw	Z:\members\yixiao\KRUK\A20211013yix_KRUK_DIA_60min_A4\A20211013yix_KRUK_DIA_60min_A4_GN24.raw	Z:\members\yixiao\KRUK\A20211013yix_KRUK_DIA_60min_A4\A20211013yix_KRUK_DIA_60min_A4_pool.raw
Q9NVR2_INTS10	81745.3	80813.7	343456	254801	192637	174957	239496	NA	1403430	237844	199328	221191	406995	680018	NA	676977	182620	36505.4	155827	645066	505132	646696	513611	440268	850706	172883	339196	673548	343067	385394	110353	211569	219382	331733	313947	380876	271701	NA	166446	609407	632912	361849	374447	269298	198506	NA	477848	602573	197427	68185.7	NA	490772	188748	68381.6	132573	134148	758070	280891	273756	308797	116182	181815	NA	NA	323565	412887	14959.2
Q9NVS2_MRPS18A	336124	1703640	1389980	1662570	NA	282941	449345	NA	1031470	NA	NA	1906810	1031540	2434550	78760.3	2875870	289553	281098	NA	1834400	3095180	2497930	2413380	1974560	4060900	536357	3131910	3495800	474226	1638040	2566700	768797	611346	1726720	3454330	3331120	163335	NA	270135	3508100	3183290	1305170	1814340	838554	785170	2811360	6256990	6719730	NA	1598890	NA	2682900	1800120	516869	NA	43198.7	1891050	451439	1997450	62569.1	518781	4093180	1166600	1183050	1747210	2238710	2336550
Q9NVS9_PNPO	610451	1770010	1501620	4966240	5614070	5512720	2567260	NA	5982450	2942460	2460360	4814750	6303490	5497470	722781	3691150	3679460	3727820	2691110	6649590	6323760	2005920	2114450	7710980	7334120	1461850	5833140	7375850	4719160	4815380	2815470	5532050	3690110	4904910	8972770	5268350	6537060	2475780	2200100	7662850	7011470	7149340	5823700	3115950	4515860	5375070	2931250	2645960	2629500	4085390	6128440	8391270	4224780	7316030	1931680	2625320	3626600	2013090	4407240	5640570	6025820	5471850	7696600	7865980	4099300	4784480	2915220
Q9NVT9_ARMC1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	289247	66017.1	NA	NA	NA	NA	NA	619125	952065	NA	81287.2	198356	NA	NA	196493	NA	NA	NA	NA	NA	NA	NA	1251620	271985	361874	NA	NA	NA	NA	NA	NA	NA	NA	NA	1358680	1444020	231814	NA	224910	1923760	NA	NA	NA	NA	NA	NA	NA	NA	NA	427520	796433	1563360	NA	NA	NA
Q9NVU0_POLR3E	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	819186	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	370749	330467	NA	NA	NA	NA	188579	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	348672	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Q9NVU7_SDAD1	NA	NA	NA	NA	599913	NA	NA	NA	1033300	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	105275	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	613340	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	372628	592462	NA	NA	NA	NA	NA	NA	NA	NA	NA	457516
Q9NVV4_MTPAP	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	332613	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Q9NVX2_NLE1	93543.5	322175	NA	301267	675072	720228	NA	NA	NA	NA	NA	130959	NA	634864	NA	654217	NA	504422	257202	2730090	NA	3290920	2779300	2612110	3014590	NA	1125030	NA	NA	NA	830314	2042920	1968610	NA	NA	1109420	1515120	249892	202324	446891	512006	1434280	NA	354684	NA	727281	2080940	2051420	NA	268841	NA	NA	190951	NA	NA	NA	1143290	716730	NA	NA	NA	NA	NA	125739	NA	738896	1271670
Q9NVZ3_NECAP2	474508	633313	529148	7352810	3164200	4902360	4004780	NA	4875070	2077120	3171710	1229030	3207910	2831230	147465	1647660	2025810	2015850	5763900	5021360	4243690	3200240	3042610	4662030	2927090	4136730	2428330	4385940	3430000	4338320	1590700	3445070	3362450	5907470	3952560	4286910	970930	2115080	3307790	4298530	3537240	2272460	3049780	3695840	2766470	1522450	2759330	1999310	1146750	2421860	1835090	2956170	3338740	3297550	826093	6449260	2700750	361488	5205860	3930500	2307730	2202720	2138370	2027260	1179340	2660860	1797170
Q9NW08_POLR3B	NA	199256	NA	NA	908308	761873	95095.4	NA	707030	NA	NA	146599	387081	238616	NA	NA	NA	NA	NA	367867	371289	1097330	877990	487011	667316	NA	75205.7	NA	365840	NA	86573.8	94480.9	77556.6	NA	NA	NA	900725	NA	NA	633758	842159	68033.5	28192.6	NA	NA	86278.3	835656	1336250	NA	61048.5	NA	NA	31492.3	NA	NA	NA	NA	NA	NA	43423.8	465892	56102.6	NA	NA	NA	NA	NA
Q9NW13_RBM28	296916	212353	205995	466264	381575	437046	308940	NA	NA	399468	537283	373560	199444	478138	NA	844996	71531	32508.3	NA	952864	344726	775481	1209820	375779	643804	46255	256162	213722	248234	NA	451925	NA	503369	NA	340181	785888	691736	NA	NA	525395	409588	260854	117144	15195.5	192465	587653	1724570	1070780	NA	270754	388054	NA	422935	145746	NA	70204.9	1181570	190595	150711	166648	271256	400912	651489	383902	NA	277898	636014
Q9NW15_ANO10	17410.7	220738	NA	166095	NA	173897	180154	NA	NA	333158	285376	40182.5	1945330	382165	956101	225702	12006.4	NA	NA	NA	2135340	NA	229375	102516	NA	150030	432123	1320940	285656	920540	196331	427221	461500	126514	34595.2	68935.6	NA	NA	115203	NA	216778	NA	157741	198325	498594	211906	288625	306421	300457	217791	143017	303540	307874	19203.9	18313	NA	NA	117436	458165	212782	NA	600518	238253	38524.9	855632	NA	68870.9
Q9NW61_PLEKHJ1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	192859	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	598146	674919	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Q9NW64_RBM22	NA	NA	NA	902527	2006270	1622450	958400	NA	NA	1330710	1458340	586024	783276	851836	NA	525929	307864	274569	476720	943887	257794	796232	863622	621969	1532730	NA	517679	260218	NA	NA	585095	NA	428842	1375380	535467	845650	1016940	297221	NA	1553130	1503670	NA	310235	263358	59916.5	615521	730375	584276	NA	NA	37224.9	NA	638363	NA	NA	1265790	1024080	NA	NA	150980	1023660	1265810	NA	NA	NA	268869	403749
Q9NW68_BSDC1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	319962	NA	NA	63595.5	273443	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	27861.9	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	221715	94301.2	NA	NA	NA	NA	73546.1	NA	NA	NA	30197.1	NA	NA	NA	NA	NA	NA	NA	55388	154627	NA
Q9NW82_WDR70	NA	NA	NA	108211	184549	206005	644052	NA	NA	170190	145865	NA	NA	42662.7	NA	75596	26237.8	37957.3	160969	552526	118959	588422	450749	227537	202469	NA	166501	437179	NA	163476	58404.2	351140	99953.4	84712.9	NA	339328	138819	50724.2	NA	188313	172251	NA	409781	NA	362463	NA	1022420	646192	NA	NA	116244	600015	66910	NA	NA	72019.6	234217	NA	NA	NA	NA	102437	NA	515300	NA	236494	77426.6
Q9NW97_TMEM51	557031	771437	487921	1264850	158537	458214	457070	NA	NA	NA	NA	923784	504825	718738	NA	946524	390030	300252	NA	1382540	2378110	53456.7	281685	2800930	589468	NA	1402920	1919860	519216	2989950	454029	NA	NA	NA	3540360	1707690	NA	NA	NA	920850	553147	833669	1591720	500179	NA	554780	1862640	1594480	NA	NA	703202	3013550	1026350	472750	NA	NA	268894	624111	923196	1722120	368630	2373790	1081210	1038180	1834840	1310230	663518
Q9NWA0_MED9	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	32519.9	49280.1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	71982.7	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Q9NWB6_ARGLU1	272961	NA	NA	546557	NA	NA	NA	NA	NA	2688610	2481370	NA	NA	147990	NA	NA	NA	NA	NA	188700	NA	NA	91764.4	NA	NA	245052	60228.4	356758	NA	861910	NA	417507	132601	NA	171351	353696	530100	277116	129564	132416	NA	NA	231863	408995	NA	NA	491665	604543	NA	NA	NA	NA	175439	NA	NA	NA	228643	191408	167323	NA	366824	NA	NA	NA	NA	174003	NA
Q9NWF9_RNF216	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1176710	NA	NA	NA	NA	NA	165194	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	601511	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Q9NWH7_SPATA6	NA	NA	442251	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	641353	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Q9NWH9_SLTM	615373	1582000	1295090	1457740	2504950	2150190	2182770	NA	1075920	1284960	1354480	1549740	1505340	1611760	102516	1884450	1367960	1343180	NA	1577590	1181160	2302820	2113210	1611230	2201000	2205950	774663	1432460	992471	149935	1780850	2037930	2239080	NA	1130280	1295250	1287720	1002210	728981	1459130	1580430	100345	293909	923331	1122570	1233120	3328420	3341700	4907.05	1543010	625715	240328	1753800	448198	NA	1782160	2854820	NA	2100520	730205	1374480	1585070	275137	554517	1713270	1857840	614363
Q9NWL6_ASNSD1	NA	NA	NA	1483250	NA	3988510	1403180	NA	NA	NA	NA	2931150	3521710	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2693740	NA	770801	NA	830939	2763850	2397830	NA	NA	944640	NA	NA	NA	NA	2091990	3847540	NA	NA	NA	NA	NA	NA	3783070	NA	NA	NA	NA	NA	NA	2555350	NA	NA	NA	4999980	4649310	NA	3933010	NA
Q9NWM3_CUEDC1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	181636	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Q9NWM8_FKBP14	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	72710.6	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Q9NWQ8_PAG1	NA	NA	NA	NA	126106	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	127042	43772.4	NA	NA	NA	294267	231652	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	549843	NA	NA	NA	NA	NA	NA	NA	NA	106601	NA	NA	NA	NA	NA
Q9NWQ9_C14orf119	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	179238	111628	150772	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Q9NWS0_PIH1D1	234036	154562	NA	617509	1239140	1058440	936807	NA	1291050	238187	NA	631052	792075	806571	NA	528302	379918	431010	NA	NA	336018	1764220	1367000	596634	1631290	NA	191436	212528	626285	429603	399437	394833	526699	NA	NA	463870	730813	NA	NA	847437	665233	652227	363968	432639	240619	691601	1800760	1988050	NA	NA	748636	NA	257909	NA	NA	572059	1062340	NA	NA	727780	1034490	756011	483982	688774	656809	NA	228609
Q9NWS6_FAM118A	NA	521978	NA	NA	2078800	1253290	NA	NA	NA	1687430	NA	NA	NA	NA	NA	NA	NA	NA	NA	955570	NA	1255900	NA	288659	1059600	NA	829363	NA	813285	NA	NA	NA	NA	NA	NA	NA	663116	737729	NA	NA	NA	744517	1039600	NA	NA	NA	1388540	1199260	NA	NA	724408	NA	NA	NA	NA	NA	1538790	NA	1673550	NA	1098270	1036990	NA	NA	NA	NA	NA
Q9NWS8_RMND1	NA	140813	NA	260271	208118	369520	NA	NA	305852	238297	NA	277786	135245	239508	NA	388378	NA	NA	397107	514809	258011	801360	851193	361999	NA	NA	433654	440056	NA	324345	407695	427514	403765	395443	NA	207549	203383	NA	2435450	381381	201467	274425	449330	NA	NA	367695	693757	662322	NA	NA	446512	NA	349143	NA	NA	NA	404376	NA	NA	NA	246667	652006	NA	NA	NA	355936	416796
Q9NWT1_PAK1IP1	296894	197254	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	343752	NA	NA	NA	NA	NA	436981	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	155611	150713	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	946484	NA	NA	NA	NA	1392260
Q9NWT6_HIF1AN	NA	NA	NA	NA	NA	574377	NA	NA	NA	NA	NA	NA	NA	103496	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Q9NWT8_AURKAIP1	NA	NA	NA	NA	NA	2692330	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1318230	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3400840	NA	NA	NA	NA	NA	NA	1985830	NA	NA	NA	NA	NA	NA	NA	NA	NA	3259750	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2837880	2686190	NA	NA	NA
Q9NWU1_OXSM	NA	NA	NA	80740	185252	574581	NA	NA	NA	NA	NA	NA	340103	216543	NA	115278	NA	NA	NA	NA	625521	NA	56672.8	NA	NA	NA	NA	193469	240770	211287	128139	126134	NA	NA	768205	NA	NA	NA	NA	NA	NA	367449	255320	196544	NA	29495.8	360904	850950	NA	NA	812956	2074620	NA	NA	NA	NA	NA	NA	NA	NA	605022	225877	1095170	925894	170408	249069	NA
Q9NWU2_GID8	18816.1	31087.7	NA	387375	524980	636418	580373	NA	NA	NA	NA	NA	412136	726269	257911	43651.3	339120	362906	79506.8	799202	36033.4	890954	862957	672749	41142.9	324136	46907.6	315353	511863	NA	35821.6	583175	74387	367339	441670	68066.1	949800	NA	22617.8	74306.6	627591	NA	NA	NA	95288.3	32943	1144210	143696	329927	NA	NA	NA	449663	43947.4	25173.8	NA	1026260	NA	85339.8	43022.1	551708	NA	231000	284574	461488	456272	52378.7
Q9NWU5_MRPL22	366667	1352320	660819	848225	1960410	3609040	459333	NA	631324	371385	287989	904427	416467	691649	183179	1463540	300246	383533	NA	328487	939384	1466120	1691810	848531	1418680	478035	1260950	1171520	481412	317538	1198170	1502680	725059	867172	1689540	1490860	1085290	35782.6	NA	1159730	2185250	1337990	1140400	506439	658548	678941	1304820	1318110	207090	NA	744163	1650560	568651	428988	286413	999838	1903770	269595	893659	1164550	393335	1590450	1303370	2827970	585120	1161560	1527090
Q9NWV4_CZIB	44920.9	4648740	3269770	5649090	8249220	3199080	6065390	NA	4713900	1139780	4894350	3014500	5890440	2596290	3808680	2911200	1507780	1758990	1558280	6763920	5281220	5436590	3441480	6451080	377561	1309450	5886220	NA	2928420	1352370	2804930	4554450	1271960	2045920	4364500	4232020	6198030	2679700	3114110	452139	4455450	4122290	5334090	NA	5922860	3402330	1551650	1444230	5330400	2935320	5545420	1892840	2903600	5839910	5080290	4979870	6012300	4718000	6577730	1005010	5360540	4625080	997283	5954530	4922290	1447370	5217800
Q9NWV8_BABAM1	19030.8	NA	NA	2305870	129053	53194.5	1629050	NA	3235090	1702890	2762050	NA	NA	2049290	281507	564196	988693	1115130	NA	NA	2729770	2180940	1916000	1204340	2208350	1180520	2432680	1763960	1970330	2820970	371226	2083770	2058120	2844180	1492520	60077.2	NA	822373	1110990	2386740	2197850	1905150	2743930	2063600	1581470	549157	340161	524442	1578360	NA	268953	2880530	1815700	818767	1009010	2519320	1764280	1163130	2080730	902710	3042700	1382840	700338	NA	2611520	1714230	569200
Q9NWW7_C2orf42	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	134347	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Q9NWX5_ASB6	NA	NA	NA	NA	NA	NA	213098	NA	NA	332935	260248	NA	160158	214510	NA	NA	NA	29871.3	NA	NA	NA	469624	486894	162950	305364	95491.3	146052	NA	NA	NA	43997.4	155206	117338	NA	NA	NA	235018	41833.1	NA	NA	NA	NA	NA	NA	NA	NA	293843	335916	129424	NA	NA	NA	NA	73025.6	NA	169502	451819	NA	NA	200381	NA	NA	NA	NA	NA	NA	NA
Q9NWX6_THG1L	76115.7	378436	138484	473727	NA	NA	333044	NA	NA	NA	NA	664671	NA	713720	NA	805427	NA	NA	NA	629415	217001	753013	776585	752536	819671	NA	781422	468526	NA	968089	526286	808851	735826	NA	668013	38642.9	473292	NA	NA	NA	NA	NA	475278	309754	NA	743793	782254	939016	NA	NA	NA	519087	380051	NA	NA	NA	641886	NA	500912	NA	351129	730562	NA	NA	237442	422677	485387
